-0.36227276,0.5327456
-0.42597056,0.12948734
-0.46666312,-0.11763498
-0.49133374,-0.26528092000000003
-0.50578172,-0.35361846
-0.51529778,-0.40660948
-0.52073252,-0.43684280000000003
-0.52418942,-0.45410646
-0.52643596,-0.46314656
-0.5276275,-0.46701748
-0.52835942,-0.4680321
-0.52884102,-0.46707118000000003
-0.52900874,-0.46513742
-0.529124,-0.46259508
-0.52920862,-0.45954446
-0.52920376,-0.45643898
-0.5291874400000001,-0.45302384
-0.52897098,-0.449577
-0.52887374,-0.44601626
-0.52870492,-0.44251668
-0.5284844,-0.43905802
-0.5280990600000001,-0.4355076
-0.5277936400000001,-0.43208504000000003
-0.52736374,-0.42865232000000003
-0.52713506,-0.4252246
-0.52680932,-0.421827
-0.5264022,-0.41837830000000004
-0.5259543,-0.4150189
-0.5256215,-0.41172444
-0.5252007200000001,-0.40850748000000003
-0.5247358,-0.40529462
-0.5242722400000001,-0.40199238
-0.52374912,-0.39868834000000003
-0.5232177,-0.39545712
-0.5226592800000001,-0.39220592
-0.5220787,-0.38903184
-0.52130602,-0.38575940000000003
-0.52069286,-0.3826233
-0.52001818,-0.37950502
-0.5193760000000001,-0.37651144000000003
-0.51874272,-0.37352088
-0.51806226,-0.37052076
-0.51730168,-0.36765442
-0.51668174,-0.3646613
-0.51582636,-0.36169988000000003
-0.51509316,-0.3586178
-0.51428706,-0.3557029
-0.5133966,-0.35286460000000003
-0.51258504,-0.35001730000000003
-0.51171604,-0.34714688
-0.5109910400000001,-0.34432260000000003
-0.5101219,-0.34154512
-0.5092558,-0.33871138
-0.50840554,-0.3359243
-0.5074685,-0.3332545
-0.50653984,-0.33060572
-0.50565636,-0.32782368
-0.5046252800000001,-0.32508878
-0.5037186,-0.32240894000000003
-0.50276624,-0.31973472000000003
-0.50179348,-0.31712178
-0.50090676,-0.31459214
-0.49997410000000003,-0.3119795
-0.49900124,-0.30934596000000003
-0.49793152,-0.3068561
-0.49701924000000003,-0.30428682
-0.49599578,-0.301748
-0.49495106,-0.29916858
-0.49386474,-0.29670232
-0.49271986,-0.29432508
-0.49160872,-0.29194552
-0.49058830000000003,-0.289638
-0.48954986,-0.28722542
-0.48844656000000003,-0.28479216
-0.48731196,-0.28235934
-0.48622066,-0.27994842000000003
-0.48501724,-0.27768068
-0.48385812,-0.27526534
-0.4825821,-0.27292834
-0.48154688,-0.27061746000000003
-0.48044996,-0.26837164
-0.47925656,-0.26617224
-0.47800848,-0.26397118
-0.47679524,-0.26167478
-0.47555410000000004,-0.25948504
-0.47433728000000003,-0.2572463
-0.47313972,-0.25499772
-0.47196160000000004,-0.25277624
-0.47076354000000004,-0.25056552
-0.4695236,-0.24849796000000002
